"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2016","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,322,000",""
"SURVEY","2016","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","18,404,000,000",""
"SURVEY","2016","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,974",""
"SURVEY","2016","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,323,000",""
"SURVEY","2016","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,956,000,000",""
"SURVEY","2016","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,926",""
"SURVEY","2016","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,325,000",""
"SURVEY","2016","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","18,614,000,000",""
"SURVEY","2016","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,996",""
"SURVEY","2016","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,330,000",""
"SURVEY","2016","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,774,000,000",""
"SURVEY","2016","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,905",""
"SURVEY","2016","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,330,000",""
"SURVEY","2016","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,903,000,000",""
"SURVEY","2016","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,919",""
"SURVEY","2016","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,337,000",""
"SURVEY","2016","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,693,000,000",""
"SURVEY","2016","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,895",""
"SURVEY","2016","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,341,000",""
"SURVEY","2016","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","16,985,000,000",""
"SURVEY","2016","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,818",""
"SURVEY","2016","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,350,000",""
"SURVEY","2016","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,554,000,000",""
"SURVEY","2016","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,877",""
"SURVEY","2016","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,361,000",""
"SURVEY","2016","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,139,000,000",""
"SURVEY","2016","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,831",""
"SURVEY","2016","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,370,000",""
"SURVEY","2016","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,858,000,000",""
"SURVEY","2016","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,906",""
"SURVEY","2015","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,316,000",""
"SURVEY","2015","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,682,000,000",""
"SURVEY","2015","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,898",""
"SURVEY","2015","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,316,000",""
"SURVEY","2015","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","16,169,000,000",""
"SURVEY","2015","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,736",""
"SURVEY","2015","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,317,000",""
"SURVEY","2015","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","18,077,000,000",""
"SURVEY","2015","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,940",""
"SURVEY","2015","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,326,000",""
"SURVEY","2015","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,795,000,000",""
"SURVEY","2015","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,908",""
"SURVEY","2015","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,333,000",""
"SURVEY","2015","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","18,434,000,000",""
"SURVEY","2015","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,975",""
"SURVEY","2015","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,329,000",""
"SURVEY","2015","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,510,000,000",""
"SURVEY","2015","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,877",""
"SURVEY","2015","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,318,000",""
"SURVEY","2015","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,659,000,000",""
"SURVEY","2015","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,895",""
"SURVEY","2015","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,318,000",""
"SURVEY","2015","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,391,000,000",""
"SURVEY","2015","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,866",""
"SURVEY","2015","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,318,000",""
"SURVEY","2015","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","16,595,000,000",""
"SURVEY","2015","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,781",""
"SURVEY","2015","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,317,000",""
"SURVEY","2015","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,106,000,000",""
"SURVEY","2015","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,836",""
"SURVEY","2015","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,317,000",""
"SURVEY","2015","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","16,667,000,000",""
"SURVEY","2015","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,789",""
"SURVEY","2015","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,315,000",""
"SURVEY","2015","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,423,000,000",""
"SURVEY","2015","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,870",""
"SURVEY","2014","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,213,000",""
"SURVEY","2014","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,276,000,000",""
"SURVEY","2014","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,875",""
"SURVEY","2014","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,214,000",""
"SURVEY","2014","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","15,897,000,000",""
"SURVEY","2014","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,725",""
"SURVEY","2014","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,226,000",""
"SURVEY","2014","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,832,000,000",""
"SURVEY","2014","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,933",""
"SURVEY","2014","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,242,000",""
"SURVEY","2014","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,484,000,000",""
"SURVEY","2014","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,892",""
"SURVEY","2014","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,254,000",""
"SURVEY","2014","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","18,104,000,000",""
"SURVEY","2014","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,956",""
"SURVEY","2014","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,268,000",""
"SURVEY","2014","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,329,000,000",""
"SURVEY","2014","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,870",""
"SURVEY","2014","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,273,000",""
"SURVEY","2014","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,434,000,000",""
"SURVEY","2014","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,880",""
"SURVEY","2014","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,273,000",""
"SURVEY","2014","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,223,000,000",""
"SURVEY","2014","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,857",""
"SURVEY","2014","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,278,000",""
"SURVEY","2014","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","16,511,000,000",""
"SURVEY","2014","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,780",""
"SURVEY","2014","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,282,000",""
"SURVEY","2014","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,066,000,000",""
"SURVEY","2014","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,839",""
"SURVEY","2014","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,293,000",""
"SURVEY","2014","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","16,555,000,000",""
"SURVEY","2014","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,781",""
"SURVEY","2014","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,306,000",""
"SURVEY","2014","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,337,000,000",""
"SURVEY","2014","DEC","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,863",""
"SURVEY","2013","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,226,000",""
"SURVEY","2013","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,119,000,000",""
"SURVEY","2013","JAN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,856",""
"SURVEY","2013","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,226,000",""
"SURVEY","2013","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","15,762,000,000",""
"SURVEY","2013","FEB","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,708",""
"SURVEY","2013","MAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,681,000,000",""
"SURVEY","2013","APR","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,260,000,000",""
"SURVEY","2013","MAY","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","17,829,000,000",""
"SURVEY","2013","JUN","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","16,948,000,000",""
"SURVEY","2013","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,237,000",""
"SURVEY","2013","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","16,794,000,000",""
"SURVEY","2013","JUL","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,818",""
"SURVEY","2013","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,231,000",""
"SURVEY","2013","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","16,796,000,000",""
"SURVEY","2013","AUG","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB / HEAD","TOTAL","NOT SPECIFIED","1,820",""
"SURVEY","2013","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY, AVG, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","9,210,000",""
"SURVEY","2013","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","MILK","MILK - PRODUCTION, MEASURED IN LB","TOTAL","NOT SPECIFIED","15,839,000,000",""
